# 109.87730946049072 1364.2483526347023 3020.423716541073 348.70774766695183 3456.317587606709 4607.443510015502 464.988376252048 1691.2935500986023 4264.7573510710745 627.2153276460617 3118.158755500928 2494.6647430424277 734.9106268738243 792.0888106100225 10770.740123985004 823.5330980287775 2409.4028556610965 7224.798429218683 924.2412118093627 1420.899585690438 5178.273381944789 997.1922647927332 1546.3570992423731 3931.011733701257 1067.8012554650763 4642.416946422521 3311.1848507564628 1147.9092651644476 38084.4238710791 3051.1628211817097 1418.1088878215908 7595.6471046644065 4804.095314443029
# 2020-01-23
352 2021-01-09 4595.2650702211 6.575217703055367e-16 4593.017314434021 2.24757345592255 7.039237510672522e-08 4.381725937861324e-77 6.0457744478155975e-37 4.234828098214425e-97 4.8327180998975754e-114 3.87289188665583e-45 0.00018226076475519632 4.9566080263608055e-62
353 2021-01-10 4585.517032572993 4.607201878325458e-16 4582.949498988636 2.5673434652091656 8.395563489931732e-08 1.1507716649248449e-76 8.938388415515106e-37 9.469747322190905e-97 1.1125388446664258e-113 5.2706857326232446e-45 0.00019003519257138965 6.562067605371567e-62
354 2021-01-11 4573.187744934413 3.223499958283481e-16 4570.2584042878025 2.9291424157045887 1.0006806989850082e-07 3.0146474391716633e-76 1.3204014888843006e-36 2.1146071727104347e-96 2.55786255351861e-113 7.169878097096713e-45 0.00019813083755806953 8.685252950354301e-62
355 2021-01-12 4558.304141976181 2.252067564930588e-16 4554.965957549651 3.3379777468178404 1.1919626250133206e-07 7.877480157581184e-76 1.9489122623883636e-36 4.715304200859048e-96 5.873236977668096e-113 9.74920770934035e-45 0.00020656051544044388 1.1492377651852545e-61
356 2021-01-13 4540.898122609015 1.5710806622366665e-16 4537.098526348685 3.7993807809078683 1.418898058218877e-07 2.0532485581724453e-75 2.8742071886986702e-36 1.0499737355230416e-95 1.346840430001419e-112 1.3250729128854682e-44 0.00021533753380940333 1.5202777972712301e-61
357 2021-01-14 4521.006519392658 1.0944070220307137e-16 4516.686842858991 4.319451889160185 1.687956275298884e-07 5.33825302554581e-75 4.2352919686667344e-36 2.3347256800644078e-95 3.0845588813335967e-112 1.8002098380894986e-44 0.00022447571019374414 2.0105814133253924e-61
358 2021-01-15 4498.67105830313 7.612417154687853e-17 4493.765915774466 4.904908338599116 2.006747045965109e-07 1.3843955765217854e-74 6.235742003094326e-36 5.184202889024255e-95 7.055183030526044e-112 2.4446651804893015e-44 0.00023398939076406703 2.65831242025128e-61
359 2021-01-16 4473.938309219924 5.2872471052367363e-17 4468.374930259383 5.563134828649642 2.3842155376828e-07 3.581167798852357e-74 9.173444176942344e-36 1.1495207739417374e-94 1.6116168705334652e-111 3.318398547056535e-44 0.00024389346968916608 3.513791790739063e-61
360 2021-01-17 4446.859627519114 3.666907522591913e-17 4440.557136329524 6.302236703094159 2.8308694207771834e-07 9.24043801825844e-74 1.348392123216792e-35 2.545308122939695e-94 3.676661308566254e-111 4.5024676776492995e-44 0.0002542034091663761 4.6433527076787265e-61
361 2021-01-18 4417.491087177765 2.5394146881503588e-17 4410.3597261088435 7.131095797756401 3.359043299749029e-07 2.3782848290179815e-73 1.9803387774637324e-35 5.627980806967703e-94 8.376907975674467e-111 6.106404431932424e-44 0.0002649352601479988 6.13441241614456e-61
362 2021-01-19 4385.893405808894 1.7560246887957214e-17 4377.833700449214 8.059428855676193 3.98320637959482e-07 6.105744016215014e-73 2.9060446088194885e-35 1.2426635416127152e-93 1.9061284529044778e-110 8.278152580545876e-44 0.0002761056837865919 8.102143168992968e-61
363 2021-01-20 4352.131862054608 1.2125256328637151e-17 4343.033725440776 9.097848409826291 4.7203201730285693e-07 1.5635678763304916e-72 4.260931593313879e-35 2.7399536158488775e-93 4.33170511192281e-110 1.121745125099143e-43 0.0002877319736226263 1.0698244090394027e-60
364 2021-01-21 4316.276205767431 8.360159431697095e-18 4306.017979377821 10.257925998505522 5.590254081522677e-07 3.993910290087136e-72 6.242324591409348e-35 6.032836698882626e-93 9.83114050499163e-110 1.5193850761452055e-43 0.0002998320785386922 1.4122472520922798e-60
365 2021-01-22 4278.400561406239 5.755744557374002e-18 4266.847990779593 11.552257540393322 6.616267857839677e-07 1.0176145122147644e-71 9.137505124741148e-35 1.3264431260758026e-92 2.228369585617194e-109 2.057095354156954e-43 0.00031242462650521647 1.8637798869690497e-60
366 2021-01-23 4238.583325063261 3.956870015708586e-18 4225.588468096878 12.994530654876522 7.825571300324025e-07 2.586257110632556e-71 1.3364367815396837e-34 2.912355604698432e-92 5.044392152659314e-109 2.7839016727405966e-43 0.00032552894914335506 2.4590318255848536e-60
367 2021-01-24 4196.907055522399 2.716222713933124e-18 4182.3071217635825 14.599593668712592 9.249973062328134e-07 6.556371040471049e-71 1.9530290646257206e-34 6.385411288789422e-92 1.1404303338801795e-108 3.7658781359277105e-43 0.00033916510713154473 3.2435404986131327e-60
368 2021-01-25 4153.458359726571 1.861839714473154e-18 4137.074479277523 16.383526002467995 1.0926632209292474e-06 1.6579016687689005e-70 2.8517305840835783e-34 1.398047908643331e-91 2.5749392028822042e-108 5.092036802362182e-43 0.0003533539164829581 4.277205796070708e-60
369 2021-01-26 4108.327773002836 1.2743318086805023e-18 4089.9636940163514 18.36370957961594 1.2898928149907066e-06 4.1817439163754224e-70 4.160521595484061e-34 3.056637504428815e-91 5.8063538380380616e-108 6.882238315185433e-43 0.00036811697572194837 5.638799011631219e-60
370 2021-01-27 4061.609634359024 8.709356702516208e-19 4041.050348512688 20.55890084789538 1.521746683873965e-06 1.0521060514622882e-69 6.064940829026192e-34 6.673513229996323e-91 1.3076102516676313e-107 9.297812457400308e-43 0.0003834766939883992 7.431880702828144e-60
371 2021-01-28 4013.40195712451 5.943646240436974e-19 3990.4122529272804 22.989302946785276 1.7941243731971286e-06 2.640371419372213e-69 8.833744949406473e-34 1.4549692636804036e-90 2.940975694644894e-107 1.2555810670911834e-42 0.0003994563200997497 9.792565631670048e-60
372 2021-01-29 3963.806295161034 4.050262285832968e-19 3938.1292394701018 25.676637497061073 2.113898691609554e-06 6.609581276210425e-69 1.2855904695333277e-33 3.1676837518380723e-90 6.606065170202577e-107 1.6948124135852335e-42 0.00041607997260137674 1.2899708565444974e-59
